Date,AMZN,AAPL
2018-01-31,72.54450200000001,39.431412
2018-02-01,69.5,39.513844
2018-02-02,71.497498,37.799328
2018-02-05,69.5,36.854942
2018-02-06,72.141998,38.395184
2018-02-07,70.83899699999999,37.573238
2018-02-08,67.525002,36.539359999999995
2018-02-09,66.980003,36.986275
2018-02-12,69.311501,38.476051
2018-02-13,70.725502,38.861488
2018-02-14,72.552498,39.577995
2018-02-15,73.087997,40.906956
2018-02-16,72.434502,40.774529
2018-02-20,73.417503,40.637383
2018-02-21,74.146004,40.452946000000004
2018-02-22,74.266998,40.791084000000005
2018-02-23,75.0,41.500504
2018-02-26,76.097504,42.321053000000006
2018-02-27,75.59899899999999,42.183890999999996
2018-02-28,75.622498,42.120049
2018-03-01,74.672501,41.382259000000005
2018-03-02,75.012497,41.668385
2018-03-05,76.18049599999999,41.812637
2018-03-06,76.88200400000001,41.777167999999996
2018-03-07,77.25,41.389351
2018-03-08,77.593002,41.841015000000006
2018-03-09,78.94450400000001,42.559875
2018-03-12,79.91950200000001,42.971336
2018-03-13,79.408997,42.557514000000005
2018-03-14,79.550003,42.195724
2018-03-15,79.115997,42.245373
2018-03-16,78.584,42.096405
2018-03-19,77.246498,41.453196999999996
2018-03-20,79.3255,41.439029999999995
2018-03-21,79.093002,40.500225
2018-03-22,77.246002,39.927982
2018-03-23,74.778,39.003372
2018-03-26,77.792999,40.854939
2018-03-27,74.852501,39.807358
2018-03-28,71.570999,39.367538
2018-03-29,72.366997,39.674942
2018-04-02,68.599503,39.414821999999994
2018-04-03,69.602501,39.819195
2018-04-04,70.528503,40.580627
2018-04-05,72.587502,40.86203
2018-04-06,70.26149699999999,39.816837
2018-04-09,70.304001,40.211739
2018-04-10,71.810997,40.968441
2018-04-11,71.352501,40.776897
2018-04-12,72.425003,41.178902
2018-04-13,71.539497,41.318413
2018-04-16,72.074997,41.576176000000004
2018-04-17,75.191498,42.148434
2018-04-18,76.391998,42.053825
2018-04-19,77.845497,40.86203
2018-04-20,76.374496,39.187824
2018-04-23,75.89299799999999,39.074321999999995
2018-04-24,73.004501,38.530429999999996
2018-04-25,73.008499,38.698326
2018-04-26,75.898003,38.833107
2018-04-27,78.630997,38.383823
2018-04-30,78.306503,39.079052000000004
2018-05-01,79.112999,39.987087
2018-05-02,78.484001,41.753525
2018-05-03,78.603996,41.829197
2018-05-04,79.047501,43.470295
2018-05-07,80.00700400000001,43.78479
2018-05-08,79.619499,43.995251
2018-05-09,80.400002,44.305035
2018-05-10,80.454002,44.938763
2018-05-11,80.1455,44.76786
2018-05-14,80.077003,44.66341
2018-05-15,78.806,44.257488
2018-05-16,79.363998,44.670521
2018-05-17,79.087997,44.388046
2018-05-18,78.718498,44.226624
2018-05-21,79.273003,44.539967
2018-05-22,79.07,44.428402
2018-05-23,80.093002,44.713257
2018-05-24,80.153503,44.66341
2018-05-25,80.5075,44.765484
2018-05-29,80.643501,44.604061
2018-05-30,81.244499,44.509109
2018-05-31,81.481003,44.359547
2018-06-01,82.077003,45.159546
2018-06-04,83.26349599999999,45.536968
2018-06-05,84.817497,45.888302
2018-06-06,84.787498,46.047348
2018-06-07,84.464996,45.923912
2018-06-08,84.199501,45.506111
2018-06-11,84.456001,45.394539
2018-06-12,84.9375,45.643803000000005
2018-06-13,85.24299599999999,45.268726
2018-06-14,86.193001,45.292465
2018-06-15,85.7985,44.827194
2018-06-18,86.189499,44.803467
2018-06-19,86.738998,44.079440999999996
2018-06-20,87.503998,44.271736
2018-06-21,86.511002,44.02486
2018-06-22,85.783501,43.896664
2018-06-25,83.157501,43.243862
2018-06-26,84.554497,43.780346
2018-06-27,83.025497,43.71627
2018-06-28,85.072502,44.034344
2018-06-29,84.989998,43.941772
2018-07-02,85.689003,44.43314
2018-07-03,84.697998,43.659290000000006
2018-07-05,84.98650400000001,44.010616
2018-07-06,85.531502,44.620689
2018-07-09,86.95099599999999,45.240241999999995
2018-07-10,87.153503,45.185660999999996
2018-07-11,87.75,44.599319
2018-07-12,89.831001,45.347069
2018-07-13,90.65149699999999,45.418282
2018-07-16,91.124496,45.318588
2018-07-17,92.196503,45.446781
2018-07-18,92.146004,45.197521
2018-07-19,90.648499,45.548851
2018-07-20,90.684998,45.444408
2018-07-23,90.099998,45.484745000000004
2018-07-24,91.461998,45.814713
2018-07-25,93.18049599999999,46.246746
2018-07-26,90.400002,46.10194
2018-07-27,90.86350300000001,45.335201
2018-07-30,88.960999,45.081207
2018-07-31,88.872002,45.171397999999996
2018-08-01,89.858498,47.832466
2018-08-02,91.716499,49.23064
2018-08-03,91.164497,49.373062
2018-08-06,92.387497,49.629444
2018-08-07,93.124001,49.164173
2018-08-08,94.32599599999999,49.197403
2018-08-09,94.92600300000001,49.584328
2018-08-10,94.315002,49.436646
2018-08-13,94.809998,49.75584
2018-08-14,95.98249799999999,49.965481
2018-08-15,94.130997,50.082207000000004
2018-08-16,94.32599599999999,50.815909999999995
2018-08-17,94.111,51.830696
2018-08-20,93.835503,51.325684
2018-08-21,94.170998,51.225639
2018-08-22,95.245003,51.22802
2018-08-23,95.144997,51.332840000000004
2018-08-24,95.269501,51.492439000000005
2018-08-27,96.384003,51.916453999999995
2018-08-28,96.640999,52.33572
2018-08-29,99.904999,53.117062
2018-08-30,100.119003,53.605396
2018-08-31,100.635498,54.224754000000004
2018-09-04,101.975502,54.398655000000005
2018-09-05,99.740997,54.043709
2018-09-06,97.915497,53.145649
2018-09-07,97.6035,52.716854000000005
2018-09-10,96.9505,52.009357
2018-09-11,99.35749799999999,53.32430600000001
2018-09-12,99.5,52.662064
2018-09-13,99.4935,53.934128
2018-09-14,98.509499,53.321926
2018-09-17,95.40149699999999,51.902161
2018-09-18,97.052498,51.987922999999995
2018-09-19,96.320999,52.01889
2018-09-20,97.214996,52.414322
2018-09-21,95.750504,51.849751
2018-09-24,96.718002,52.595375
2018-09-25,98.727501,52.928879
2018-09-26,98.7425,52.507229
2018-09-27,100.649002,53.586342
2018-09-28,100.150002,53.774536
2018-10-01,100.218002,54.136616000000004
2018-10-02,98.565498,54.617808999999994
2018-10-03,97.638,55.282433
2018-10-04,95.471001,54.310513
2018-10-05,94.48249799999999,53.42910799999999
2018-10-08,93.221001,53.305243999999995
2018-10-09,93.515999,54.043709
2018-10-10,87.762497,51.540081
2018-10-11,85.968002,51.085087
2018-10-12,89.43049599999999,52.909817000000004
2018-10-15,88.047501,51.778301
2018-10-16,90.998001,52.91934200000001
2018-10-17,91.586502,52.69065500000001
2018-10-18,88.53600300000001,51.459087
2018-10-19,88.2015,52.242809
2018-10-22,89.464996,52.562016
2018-10-23,88.434998,53.057503000000004
2018-10-24,83.209999,51.237545000000004
2018-10-25,89.108498,52.359524
2018-10-26,82.14050300000001,51.525784
2018-10-29,76.944,50.558632
2018-10-30,76.521004,50.811146
2018-10-31,79.900497,52.135616
2018-11-01,83.27649699999999,52.936005
2018-11-02,83.27649699999999,49.424728
2018-11-05,81.389999,48.021648
2018-11-06,82.14050300000001,48.540966
2018-11-07,87.774498,50.01313
2018-11-08,87.745499,49.838627
2018-11-09,85.621498,48.877655
2018-11-12,81.842499,46.415485
2018-11-13,81.558502,45.95174
2018-11-14,79.9505,44.653725
2018-11-15,80.972,45.755726
2018-11-16,79.670502,46.262496999999996
2018-11-19,75.614502,44.429016
2018-11-20,74.773003,42.306290000000004
2018-11-21,75.836502,42.25848
2018-11-23,75.102997,41.185169
2018-11-26,79.066498,41.742149
2018-11-27,79.070999,41.651299
2018-11-28,83.887497,43.252907
2018-11-29,83.678497,42.920646999999995
2018-11-30,84.508499,42.688765999999994
2018-12-03,88.61799599999999,44.180405
2018-12-04,83.41999799999999,42.236969
2018-12-06,84.959503,41.766056
2018-12-07,81.456497,40.276794
2018-12-10,82.051498,40.542145
2018-12-11,82.162003,40.310257
2018-12-12,83.177002,40.422615
2018-12-13,82.918999,40.864857
2018-12-14,79.595497,39.55727
2018-12-17,76.045502,39.18914
2018-12-18,77.57399699999999,39.698307
2018-12-19,74.753998,38.460052000000005
2018-12-20,73.041496,37.489521
2018-12-21,68.872498,36.031341999999995
2018-12-24,67.197998,35.099064
2018-12-26,73.54499799999999,37.570797
2018-12-27,73.082001,37.326977
2018-12-28,73.90100100000001,37.346096
2018-12-31,75.09850300000001,37.707054
2019-01-02,76.956497,37.75008
2019-01-03,75.014,33.989895000000004
2019-01-04,78.769501,35.440903000000006
2019-01-07,81.475502,35.362019000000004
2019-01-08,82.829002,36.036133
2019-01-09,82.971001,36.648087
2019-01-10,82.810997,36.765213
2019-01-11,82.028,36.404243
2019-01-14,80.860497,35.856838
2019-01-15,83.727997,36.590714
2019-01-16,84.189003,37.037727000000004
2019-01-17,84.66100300000001,37.257647999999996
2019-01-18,84.809998,37.487137
2019-01-22,81.608498,36.645702
2019-01-23,82.000999,36.793907
2019-01-24,82.746498,36.502251
2019-01-25,83.528503,37.711838
2019-01-28,81.894501,37.362839
2019-01-29,79.694,36.975571
2019-01-30,83.5215,39.502293
2019-01-31,85.936501,39.786758
2019-02-01,81.311501,39.80587
2019-02-04,81.665497,40.936558000000005
2019-02-05,82.940498,41.636971
2019-02-06,82.013,41.651299
2019-02-07,80.718498,40.862460999999996
2019-02-08,79.41100300000001,40.910472999999996
2019-02-11,79.550003,40.675201
2019-02-12,81.900497,41.0257
2019-02-13,82.0,40.855251
2019-02-14,81.1325,41.004108
2019-02-15,80.397499,40.912876000000004
2019-02-19,81.378998,41.035309000000005
2019-02-20,81.105003,41.299385
2019-02-21,80.972,41.066513
2019-02-22,81.57800300000001,41.525059000000006
2019-02-25,81.650002,41.827526
2019-02-26,81.82,41.851551
2019-02-27,82.054497,41.981186
2019-02-28,81.991501,41.568272
2019-03-01,83.586502,42.005188000000004
2019-03-04,84.808502,42.216460999999995
2019-03-05,84.621498,42.139641
2019-03-06,83.447502,41.89716
2019-03-07,81.297501,41.412212
2019-03-08,81.040001,41.510647
2019-03-11,83.530998,42.948681
2019-03-12,83.654999,43.431217
2019-03-13,84.540497,43.623272
2019-03-14,84.310997,44.108215
2019-03-15,85.61799599999999,44.681984
2019-03-18,87.10749799999999,45.138115
2019-03-19,88.092499,44.780411
2019-03-20,89.86350300000001,45.171734
2019-03-21,90.962997,46.835423
2019-03-22,88.23850300000001,45.865536
2019-03-25,88.712997,45.310978000000006
2019-03-26,89.188004,44.842827
2019-03-27,88.285004,45.246155
2019-03-28,88.670998,45.306168
2019-03-29,89.037498,45.601459999999996
2019-04-01,90.709503,45.911144
2019-04-02,90.69899699999999,46.578545
2019-04-03,91.035004,46.89785
2019-04-04,90.943001,46.979462
2019-04-05,91.863998,47.293957
2019-04-08,92.49299599999999,48.038174
2019-04-09,91.792,47.894131
2019-04-10,92.366501,48.16301
2019-04-11,92.203499,47.7621
2019-04-12,92.153,47.742886
2019-04-15,92.2435,47.829319
2019-04-16,93.152,47.834109999999995
2019-04-17,93.240997,48.765591
2019-04-18,93.084503,48.940834
2019-04-22,94.365501,49.101684999999996
2019-04-23,96.188499,49.809898
2019-04-24,95.087502,49.733086
2019-04-25,95.112503,49.28175
2019-04-26,97.531502,49.046471000000004
2019-04-29,96.921501,49.120899
2019-04-30,96.32599599999999,48.175014000000004
2019-05-01,95.57599599999999,50.539711
2019-05-02,95.041,50.210827
2019-05-03,98.123001,50.834998999999996
2019-05-06,97.527496,50.049969
2019-05-07,96.050003,48.700775
2019-05-08,95.88849599999999,48.710377
2019-05-09,94.9935,48.187027
2019-05-10,94.499001,47.519459000000005
2019-05-13,91.134003,44.757652
2019-05-14,92.005997,45.466179
2019-05-15,93.557503,46.01083
2019-05-16,95.378502,45.808403000000006
2019-05-17,93.449997,45.548126
2019-05-20,92.948502,44.123837
2019-05-21,92.875999,44.96973
2019-05-22,92.984001,44.049133000000005
2019-05-23,90.774002,43.29723
2019-05-24,91.164001,43.130947
2019-05-28,91.821503,42.952599
2019-05-29,90.959503,42.747753
2019-05-30,90.816002,42.969471
2019-05-31,88.753502,42.191063
2019-06-03,84.634499,41.764496
2019-06-04,86.477997,43.2924
2019-06-05,86.925003,43.991283
2019-06-06,87.718002,44.637161
2019-06-07,90.2015,45.825272
2019-06-10,93.031502,46.410889000000005
2019-06-11,93.184998,46.948311
2019-06-12,92.765999,46.798885
2019-06-13,93.514999,46.789253
2019-06-14,93.483498,46.449448
2019-06-17,94.301498,46.726585
2019-06-18,95.068497,47.825531
2019-06-19,95.439499,47.685738
2019-06-20,95.9095,48.068932000000004
2019-06-21,95.565002,47.905056
2019-06-24,95.695,47.856857
2019-06-25,93.913498,47.131465999999996
2019-06-26,94.891502,48.150875
2019-06-27,95.21399699999999,48.136417
2019-06-28,94.681503,47.697807
2019-07-01,96.10949699999999,48.572609
2019-07-02,96.7155,48.856991
2019-07-03,96.949997,49.261864
2019-07-05,97.1455,49.218478999999995
2019-07-08,97.615997,48.203896
2019-07-09,99.415001,48.497898
2019-07-10,100.870499,48.977486
2019-07-11,100.053497,48.620815
2019-07-12,100.550003,48.994362
2019-07-15,101.0495,49.454662
2019-07-16,100.495003,49.283553999999995
2019-07-17,99.601501,49.006401000000004
2019-07-18,98.894997,49.563099
2019-07-19,98.225998,48.823246000000005
2019-07-22,99.281502,49.93906
2019-07-23,99.724503,50.32946
2019-07-24,100.040497,50.28849
2019-07-25,98.691002,49.890854
2019-07-26,97.152496,50.064381
2019-07-29,95.622498,50.531906
2019-07-30,94.926498,50.31501
2019-07-31,93.33899699999999,51.341648
2019-08-01,92.765999,50.230663
2019-08-02,91.162003,49.167873
2019-08-05,88.2565,46.594035999999996
2019-08-06,89.391502,47.476082
2019-08-07,89.66999799999999,47.967724
2019-08-08,91.644501,49.025688
2019-08-09,90.378998,48.621693
2019-08-12,89.246002,48.498314
2019-08-13,91.217003,50.552143
2019-08-14,88.148003,49.047459
2019-08-15,88.806,48.803135
2019-08-16,89.628502,49.954628
2019-08-19,90.806,50.885979
2019-08-20,90.069,50.888393
2019-08-21,91.177002,51.439957
2019-08-22,90.233002,51.396412
2019-08-23,87.481003,49.020851
2019-08-26,88.443497,49.952206
2019-08-27,88.091499,49.388560999999996
2019-08-28,88.212502,49.719971
2019-08-29,89.32,50.561817
2019-08-30,88.814499,50.496502
2019-09-03,89.491997,49.761089
2019-09-04,90.030998,50.605358
2019-09-05,92.03600300000001,51.59478
2019-09-06,91.675499,51.589939
2019-09-09,91.567497,51.810085
2019-09-10,91.027496,52.422112
2019-09-11,91.149498,54.088879000000006
2019-09-12,92.177498,53.967926
2019-09-13,91.967003,52.918026
2019-09-16,90.391998,53.196239
2019-09-17,91.127502,53.38975500000001
2019-09-18,90.873001,53.89050699999999
2019-09-19,91.074997,53.452659999999995
2019-09-20,89.708,52.671276
2019-09-23,89.264999,52.910773999999996
2019-09-24,87.08049799999999,52.659180000000006
2019-09-25,88.416496,53.469578000000006
2019-09-26,86.991997,53.193817
2019-09-27,86.272499,52.934963
2019-09-30,86.795502,54.180808999999996
2019-10-01,86.782501,54.330794999999995
2019-10-02,85.66149899999999,52.968826
2019-10-03,86.221001,53.418785
2019-10-04,86.98249799999999,54.91621800000001
2019-10-07,86.633003,54.928321999999994
2019-10-08,85.275497,54.28484
2019-10-09,86.099503,54.921059
2019-10-10,86.013,55.661297
2019-10-11,86.596001,57.141804
2019-10-14,86.821503,57.059543999999995
2019-10-15,88.369003,56.926497999999995
2019-10-16,88.871498,56.696678000000006
2019-10-17,89.374001,56.916821
2019-10-18,87.875504,57.19018199999999
2019-10-21,89.282997,58.182010999999996
2019-10-22,88.28649899999999,58.048958
2019-10-23,88.108498,58.827907999999994
2019-10-24,89.039001,58.924679000000005
2019-10-25,88.066498,59.65041
2019-10-28,88.853996,60.247935999999996
2019-10-29,88.135498,58.854518999999996
2019-10-30,88.999496,58.847271
2019-10-31,88.833,60.177772999999995
2019-11-01,89.571999,61.885674
2019-11-04,90.233002,62.292088
2019-11-05,90.085503,62.20257900000001
2019-11-06,89.788498,62.229176
2019-11-07,89.410004,62.947388000000004
2019-11-08,89.293999,63.119671
2019-11-11,88.582497,63.619484
2019-11-12,88.900002,63.561268000000005
2019-11-13,87.655502,64.170273
2019-11-14,87.730003,63.726268999999995
2019-11-15,86.974503,64.483292
2019-11-18,87.626503,64.80839499999999
2019-11-19,87.639503,64.61189300000001
2019-11-20,87.27649699999999,63.859715
2019-11-21,86.735497,63.573395
2019-11-22,87.28600300000001,63.517590000000006
2019-11-25,88.692001,64.631294
2019-11-26,89.847,64.12661700000001
2019-11-27,90.925499,64.98796800000001
2019-11-29,90.040001,64.844826
2019-12-02,89.08000200000001,64.095078
2019-12-03,88.498001,62.95224399999999
2019-12-04,88.0345,63.507877
2019-12-05,87.024002,64.439598
2019-12-06,87.58000200000001,65.68433399999999
2019-12-09,87.475502,64.764748
2019-12-10,86.960503,65.14325
2019-12-11,87.435997,65.698891
2019-12-12,88.016502,65.866325
2019-12-13,88.04699699999999,66.761658
2019-12-16,88.460503,67.904488
2019-12-17,89.532997,68.037918
2019-12-18,89.2015,67.875343
2019-12-19,89.613998,67.943283
2019-12-20,89.324997,67.80256700000001
2019-12-23,89.650002,68.90898100000001
2019-12-24,89.460503,68.974503
2019-12-26,93.438499,70.342987
2019-12-27,93.489998,70.316284
2019-12-30,92.344498,70.733612
2019-12-31,92.391998,71.250443
2020-01-02,94.900497,72.876114
2020-01-03,93.748497,72.167603
2020-01-06,95.143997,72.742661
2020-01-07,95.343002,72.400536
2020-01-08,94.59850300000001,73.565208
2020-01-09,95.052498,75.127792
2020-01-10,94.157997,75.297623
2020-01-13,94.565002,76.906311
2020-01-14,93.472,75.867828
2020-01-15,93.100998,75.542694
2020-01-16,93.897003,76.488976
2020-01-17,93.236,77.33577
2020-01-21,94.599998,76.811691
2020-01-22,94.373001,77.085861
2020-01-23,94.228996,77.45710799999999
2020-01-24,93.082001,77.233879
2020-01-27,91.417,74.962784
2020-01-28,92.662498,77.083443
2020-01-29,92.900002,78.696968
2020-01-30,93.533997,78.582932
2020-01-31,100.435997,75.098671
2020-02-03,100.209999,74.892418
2020-02-04,102.483498,77.364899
2020-02-05,101.9935,77.995758
2020-02-06,102.51149699999999,78.908066
2020-02-07,103.96399699999999,77.835503
2020-02-10,106.695503,78.20519300000001
2020-02-11,107.540001,77.733337
2020-02-12,108.0,79.57933
2020-02-13,107.4935,79.012642
2020-02-14,106.7435,79.032104
2020-02-18,107.783501,77.58498399999999
2020-02-19,108.511002,78.708626
2020-02-20,107.654999,77.901169
2020-02-21,104.7985,76.137878
2020-02-24,100.4645,72.521294
2020-02-25,98.637001,70.064819
2020-02-26,98.9795,71.176323
2020-02-27,94.214996,66.523659
2020-02-28,94.1875,66.484749
2020-03-02,97.697502,72.674515
2020-03-03,95.449501,70.36643199999999
2020-03-04,98.791496,73.630363
2020-03-05,96.2015,71.241989
2020-03-06,95.054497,70.295898
2020-03-09,90.030502,64.736023
2020-03-10,94.591003,69.39843
2020-03-11,91.042999,66.988174
2020-03-12,83.83049799999999,60.37279100000001
2020-03-13,89.25,67.605942
2020-03-16,84.457497,58.908657
2020-03-17,90.391998,61.498870999999994
2020-03-18,91.5,59.993384999999996
2020-03-19,94.046501,59.533714
2020-03-20,92.304497,55.754177
2020-03-23,95.141502,54.56973299999999
2020-03-24,97.004997,60.04446
2020-03-25,94.292,59.713692
2020-03-26,97.774498,62.855999
2020-03-27,95.004997,60.253624
2020-03-30,98.197502,61.973133
2020-03-31,97.486,61.84666800000001
2020-04-01,95.385002,58.592471999999994
2020-04-02,95.941498,59.570187
2020-04-03,95.329498,58.714088000000004
2020-04-06,99.879501,63.836163
2020-04-07,100.58000200000001,63.096779000000005
2020-04-08,102.150002,64.7117
2020-04-09,102.138,65.17868
2020-04-13,108.443497,66.458
2020-04-14,114.166,69.81433100000001
2020-04-15,115.384003,69.17710100000001
2020-04-16,120.4095,69.726776
2020-04-17,118.75,68.780663
2020-04-20,119.68049599999999,67.353027
2020-04-21,116.405998,65.271111
2020-04-22,118.1745,67.151138
2020-04-23,119.972504,66.890915
2020-04-24,120.511002,68.82202099999999
2020-04-27,118.800003,68.870667
2020-04-28,115.704002,67.754311
2020-04-29,118.635498,69.979721
2020-04-30,123.699997,71.456017
2020-05-01,114.302002,70.305603
2020-05-04,115.7995,71.30036199999999
2020-05-05,115.889999,72.370514
2020-05-06,117.563004,73.117149
2020-05-07,118.380501,73.87355
2020-05-08,118.980499,75.631874
2020-05-11,120.449997,76.82198299999999
2020-05-12,117.847504,75.944016
2020-05-13,118.396004,75.027061
2020-05-14,119.442497,75.487984
2020-05-15,120.488998,75.041702
2020-05-18,121.313004,76.809761
2020-05-19,122.466499,76.365936
2020-05-20,124.897003,77.851112
2020-05-21,122.336998,77.27068299999999
2020-05-22,121.844002,77.768188
2020-05-26,121.093002,77.24143199999999
2020-05-27,120.519501,77.577965
2020-05-28,120.055,77.61210600000001
2020-05-29,122.1185,77.53652199999999
2020-06-01,123.552002,78.490059
2020-06-02,123.620499,78.85341600000001
2020-06-03,123.91999799999999,79.28750600000001
2020-06-04,123.029999,78.604675
2020-06-05,124.150002,80.843407
2020-06-08,126.20300300000001,81.321396
2020-06-09,130.042999,83.88936600000001
2020-06-10,132.372498,86.047623
2020-06-11,127.898003,81.916451
2020-06-12,127.250999,82.623665
2020-06-15,128.634003,83.6455
2020-06-16,130.763504,85.862282
2020-06-17,132.048996,85.742775
2020-06-18,132.699005,85.776924
2020-06-19,133.750504,85.286743
2020-06-22,135.690994,87.51816600000001
2020-06-23,138.220505,89.386223
2020-06-24,136.720001,87.80836500000001
2020-06-25,137.729004,88.974091
2020-06-26,134.643494,86.240273
2020-06-29,134.01899699999998,88.227837
2020-06-30,137.940994,88.96431700000001
2020-07-01,143.934998,88.79604300000001
2020-07-02,144.514999,88.79604300000001
2020-07-06,152.852005,91.171364
2020-07-07,150.005997,90.888474
2020-07-08,154.055496,93.00528
2020-07-09,159.1315,93.405235
2020-07-10,160.0,93.568619
2020-07-13,155.199997,93.136971
2020-07-14,154.199997,94.678246
2020-07-15,150.443497,95.32938399999999
2020-07-16,149.994995,94.156349
2020-07-17,148.09849499999999,93.966125
2020-07-20,159.841995,95.946381
2020-07-21,156.914505,94.622139
2020-07-22,154.995499,94.88797
2020-07-23,149.327499,90.569
2020-07-24,150.445496,90.344643
2020-07-27,152.76049799999998,92.48584
2020-07-28,150.016495,90.966522
2020-07-29,151.676498,92.710197
2020-07-30,152.59399399999998,93.83199300000001
2020-07-31,158.233994,103.65514399999999
2020-08-03,155.594498,106.26701399999999
2020-08-04,156.941498,106.976685
2020-08-05,160.251495,107.36444099999999
2020-08-06,161.25,111.11029099999999
2020-08-07,158.373001,108.58411399999999
2020-08-10,157.408005,110.162369
2020-08-11,154.033493,106.88616200000001
2020-08-12,158.112,110.43843799999999
2020-08-13,158.050995,112.392944
2020-08-14,157.401001,112.292778
2020-08-17,159.120499,111.99958799999999
2020-08-18,165.624496,112.932854
2020-08-19,163.024002,113.074554
2020-08-20,164.8685,115.583633
2020-08-21,164.23599199999998,121.53993999999999
2020-08-24,165.373001,122.993591
2020-08-25,167.324493,121.984558
2020-08-26,172.092499,123.643456
2020-08-27,170.0,122.165375
2020-08-28,170.08999599999999,121.967491
2020-08-31,172.548004,126.103668
2020-09-01,174.955994,131.126709
2020-09-02,176.572495,128.409988
2020-09-03,168.399994,118.129372
2020-09-04,164.73100300000002,118.207527
2020-09-08,157.492004,110.252769
2020-09-09,163.430496,114.65036
2020-09-10,158.755493,110.907501
2020-09-11,155.811005,109.451424
2020-09-14,155.148499,112.734955
2020-09-15,157.806503,112.910866
2020-09-16,153.904999,109.578461
2020-09-17,150.43649299999998,107.829201
2020-09-18,147.745499,104.408836
2020-09-21,148.023499,107.575119
2020-09-22,156.449493,109.26574699999999
2020-09-23,149.992996,104.68246500000001
2020-09-24,150.98950200000002,105.757423
2020-09-25,154.7565,109.725044
2020-09-28,158.702499,112.34405500000001
2020-09-29,157.244003,111.493858
2020-09-30,157.43649299999998,113.17472099999999
2020-10-01,161.063004,114.13241599999999
2020-10-02,156.25,110.448204
2020-10-05,159.96000700000002,113.84902199999999
2020-10-06,154.998001,110.58503
2020-10-07,159.7845,112.46133400000001
2020-10-08,159.52749599999999,112.35382800000001
2020-10-09,164.332504,114.308334
2020-10-12,172.1465,121.569252
2020-10-13,172.181503,118.34433700000001
2020-10-14,168.185501,118.432304
2020-10-15,166.932495,117.963226
2020-10-16,163.63549799999998,116.311676
2020-10-19,160.360504,113.340851
2020-10-20,160.850494,114.83602900000001
2020-10-21,159.246994,114.210617
2020-10-22,158.820007,113.11608899999999
2020-10-23,160.220001,112.42226399999998
2020-10-26,160.352005,112.432022
2020-10-27,164.316498,113.946747
2020-10-28,158.13900800000002,108.66961699999999
2020-10-29,160.550507,112.69586899999999
2020-10-30,151.807495,106.382874
2020-11-02,150.223999,106.294922
2020-11-03,152.420502,107.926926
2020-11-04,162.057999,112.33429699999999
2020-11-05,166.100006,116.32146499999999
2020-11-06,165.568497,116.18930800000001
2020-11-09,157.186996,113.86923200000001
2020-11-10,151.75100700000002,113.52658799999999
2020-11-11,156.869507,116.972443
2020-11-12,155.51400800000002,116.698334
2020-11-13,156.440506,116.74728400000001
2020-11-16,156.55299399999998,117.765381
2020-11-17,156.783005,116.87454199999999
2020-11-18,155.272995,115.543221
2020-11-19,155.850998,116.14036599999999
2020-11-20,154.970001,114.867737
2020-11-23,154.91949499999998,111.451279
2020-11-24,155.903,112.743454
2020-11-25,159.253494,113.58535800000001
2020-11-27,159.766998,114.133522
2020-11-30,158.401993,116.54173300000001
2020-12-01,161.003998,120.13440700000001
2020-12-02,160.176498,120.48680900000001
2020-12-03,159.336502,120.34976999999999
2020-12-04,158.128998,119.67429399999999
2020-12-07,157.899994,121.142693
2020-12-08,158.86450200000002,121.75941499999999
2020-12-09,155.21000700000002,119.21419499999999
2020-12-10,155.074493,120.643425
2020-12-11,155.820999,119.830917
2020-12-14,157.84849499999999,119.21419499999999
2020-12-15,158.255997,125.185699
2020-12-16,162.048004,125.11714199999999
2020-12-17,161.804001,125.98838799999999
2020-12-18,160.082504,123.991371
2020-12-21,160.309006,125.52828999999998
2020-12-22,160.326004,129.10141000000002
2020-12-23,159.263504,128.200775
2020-12-24,158.63450600000002,129.189514
2020-12-28,164.19799799999998,133.810074
2020-12-29,166.100006,132.02839699999998
2020-12-30,164.292496,130.902618
2020-12-31,162.846497,129.894348
2021-01-04,159.33149699999998,126.68341799999999
2021-01-05,160.925507,128.24971000000002
2021-01-06,156.919006,123.93263999999999
2021-01-07,158.108002,128.161621
2021-01-08,159.134995,129.267822
2021-01-11,155.710495,126.26248899999999
2021-01-12,156.041504,126.08628799999998
2021-01-13,158.29449499999998,128.132263
2021-01-14,156.373505,126.19397
2021-01-15,155.212494,124.46127299999999
2021-01-19,156.037994,125.136734
2021-01-20,163.169006,129.248245
2021-01-21,165.349503,133.986267
2021-01-22,164.611496,136.139938
2021-01-25,164.699997,139.908783
2021-01-26,166.306503,140.143753
2021-01-27,161.628998,139.066925
2021-01-28,161.880997,134.20163
2021-01-29,160.309998,129.17971799999998
2021-02-01,167.14399699999998,131.313782
2021-02-02,169.0,132.14588899999998
2021-02-03,165.626495,131.117996
2021-02-04,166.550003,134.495316
2021-02-05,167.607498,134.07865900000002
2021-02-08,166.147003,134.225677
2021-02-09,165.25,133.343323
2021-02-10,164.328995,132.735489
2021-02-11,163.106506,132.48062099999999
2021-02-12,163.88549799999998,132.715881
2021-02-16,163.447495,130.578629
2021-02-17,165.432007,128.274704
2021-02-18,166.411499,127.16688500000001
2021-02-19,162.494995,127.323723
2021-02-22,159.037003,123.52961
2021-02-23,159.725006,123.392342
2021-02-24,157.976501,122.892334
2021-02-25,152.858002,118.617828
