DATE,DEXUSUK
1994-09-16,1.584
1994-09-19,1.566
1994-09-20,1.5745
1994-09-21,1.578
1994-09-22,1.576
1994-09-23,1.5813
1994-09-26,1.5745
1994-09-27,1.5775
1994-09-28,1.576
1994-09-29,1.58
1994-09-30,1.577
1994-10-03,1.5785
1994-10-04,1.5783
1994-10-05,1.586
1994-10-06,1.5875
1994-10-07,1.5865
1994-10-10,
1994-10-11,1.578
1994-10-12,1.581
1994-10-13,1.5815
1994-10-14,1.591
1994-10-17,1.61
1994-10-18,1.6135
1994-10-19,1.618
1994-10-20,1.6215
1994-10-21,1.6255
1994-10-24,1.6275
1994-10-25,1.6365
1994-10-26,1.632
1994-10-27,1.6368
1994-10-28,1.623
1994-10-31,1.635
1994-11-01,1.632
1994-11-02,1.6345
1994-11-03,1.6125
1994-11-04,1.6105
1994-11-07,1.616
1994-11-08,1.621
1994-11-09,1.605
1994-11-10,1.5992
1994-11-11,
1994-11-14,1.588
1994-11-15,1.584
1994-11-16,1.5715
1994-11-17,1.577
1994-11-18,1.568
1994-11-21,1.566
1994-11-22,1.5695
1994-11-23,1.5725
1994-11-24,
1994-11-25,1.563
1994-11-28,1.563
1994-11-29,1.5643
1994-11-30,1.567
1994-12-01,1.5652
1994-12-02,1.5602
1994-12-05,1.559
1994-12-06,1.561
1994-12-07,1.5641
1994-12-08,1.5632
1994-12-09,1.5602
1994-12-12,1.5637
1994-12-13,1.5605
1994-12-14,1.5612
1994-12-15,1.563
1994-12-16,1.563
1994-12-19,1.5622
1994-12-20,1.56
1994-12-21,1.5595
1994-12-22,1.5462
1994-12-23,1.5445
1994-12-26,
1994-12-27,1.545
1994-12-28,1.5435
1994-12-29,1.5602
1994-12-30,1.5665
1995-01-02,
1995-01-03,1.5624
1995-01-04,1.5605
1995-01-05,1.5635
1995-01-06,1.5518
1995-01-09,1.5573
1995-01-10,1.5585
1995-01-11,1.5592
1995-01-12,1.5715
1995-01-13,1.567
1995-01-16,
1995-01-17,1.568
1995-01-18,1.5707
1995-01-19,1.575
1995-01-20,1.5877
1995-01-23,1.5955
1995-01-24,1.596
1995-01-25,1.5932
1995-01-26,1.5908
1995-01-27,1.5885
1995-01-30,1.5935
1995-01-31,1.5815
1995-02-01,1.5805
1995-02-02,1.583
1995-02-03,1.5643
1995-02-06,1.56
1995-02-07,1.557
1995-02-08,1.5523
1995-02-09,1.5565
1995-02-10,1.5627
1995-02-13,1.5635
1995-02-14,1.5575
1995-02-15,1.5605
1995-02-16,1.5775
1995-02-17,1.5765
1995-02-20,
1995-02-21,1.5815
1995-02-22,1.586
1995-02-23,1.593
1995-02-24,1.5885
1995-02-27,1.5835
1995-02-28,1.584
1995-03-01,1.5843
1995-03-02,1.591
1995-03-03,1.621
1995-03-06,1.633
1995-03-07,1.644
1995-03-08,1.619
1995-03-09,1.6152
1995-03-10,1.5802
1995-03-13,1.5968
1995-03-14,1.5855
1995-03-15,1.603
1995-03-16,1.586
1995-03-17,1.582
1995-03-20,1.5805
1995-03-21,1.5855
1995-03-22,1.586
1995-03-23,1.5923
1995-03-24,1.588
1995-03-27,1.5955
1995-03-28,1.61
1995-03-29,1.608
1995-03-30,1.5985
1995-03-31,1.619
1995-04-03,1.616
1995-04-04,1.6015
1995-04-05,1.6065
1995-04-06,1.6058
1995-04-07,1.6015
1995-04-10,1.594
1995-04-11,1.5945
1995-04-12,1.59
1995-04-13,1.6068
1995-04-14,1.602
1995-04-17,1.6195
1995-04-18,1.614
1995-04-19,1.616
1995-04-20,1.6127
1995-04-21,1.61
1995-04-24,1.6055
1995-04-25,1.6135
1995-04-26,1.6105
1995-04-27,1.6162
1995-04-28,1.6091
1995-05-01,1.618
1995-05-02,1.6125
1995-05-03,1.6172
1995-05-04,1.6185
1995-05-05,1.599
1995-05-08,1.608
1995-05-09,1.5885
1995-05-10,1.5815
1995-05-11,1.5576
1995-05-12,1.571
1995-05-15,1.5652
1995-05-16,1.569
1995-05-17,1.5685
1995-05-18,1.5625
1995-05-19,1.5735
1995-05-22,1.575
1995-05-23,1.566
1995-05-24,1.5755
1995-05-25,1.6037
1995-05-26,1.604
1995-05-29,
1995-05-30,1.601
1995-05-31,1.5865
1995-06-01,1.5945
1995-06-02,1.586
1995-06-05,1.5955
1995-06-06,1.59
1995-06-07,1.5942
1995-06-08,1.592
1995-06-09,1.5945
1995-06-12,1.595
1995-06-13,1.5955
1995-06-14,1.6085
1995-06-15,1.5955
1995-06-16,1.607
1995-06-19,1.5995
1995-06-20,1.603
1995-06-21,1.6049
1995-06-22,1.5998
1995-06-23,1.6045
1995-06-26,1.5855
1995-06-27,1.5845
1995-06-28,1.574
1995-06-29,1.5915
1995-06-30,1.5905
1995-07-03,1.5972
1995-07-04,
1995-07-05,1.595
1995-07-06,1.5985
1995-07-07,1.5945
1995-07-10,1.5905
1995-07-11,1.588
1995-07-12,1.5915
1995-07-13,1.6005
1995-07-14,1.5945
1995-07-17,1.5945
1995-07-18,1.5962
1995-07-19,1.5955
1995-07-20,1.597
1995-07-21,1.594
1995-07-24,1.5976
1995-07-25,1.5879
1995-07-26,1.5956
1995-07-27,1.5964
1995-07-28,1.6003
1995-07-31,1.598
1995-08-01,1.5992
1995-08-02,1.5995
1995-08-03,1.6068
1995-08-04,1.6073
1995-08-07,1.6018
1995-08-08,1.601
1995-08-09,1.6002
1995-08-10,1.5888
1995-08-11,1.5776
1995-08-14,1.574
1995-08-15,1.5553
1995-08-16,1.5515
1995-08-17,1.5345
1995-08-18,1.543
1995-08-21,1.5405
1995-08-22,1.5355
1995-08-23,1.5415
1995-08-24,1.5432
1995-08-25,1.5418
1995-08-28,1.5525
1995-08-29,1.5453
1995-08-30,1.544
1995-08-31,1.5515
1995-09-01,1.5533
1995-09-04,
1995-09-05,1.5565
1995-09-06,1.5501
1995-09-07,1.55
1995-09-08,1.5482
1995-09-11,1.5483
1995-09-12,1.5545
1995-09-13,1.548
1995-09-14,1.5505
1995-09-15,1.552
1995-09-18,1.546
1995-09-19,1.546
1995-09-20,1.5525
1995-09-21,1.5695
1995-09-22,1.5795
1995-09-25,1.5715
1995-09-26,1.5708
1995-09-27,1.5722
1995-09-28,1.5805
1995-09-29,1.5795
1995-10-02,1.5909
1995-10-03,1.5808
1995-10-04,1.5837
1995-10-05,1.584
1995-10-06,1.5812
1995-10-09,
1995-10-10,1.5778
1995-10-11,1.573
1995-10-12,1.5735
1995-10-13,1.5725
1995-10-16,1.575
1995-10-17,1.574
1995-10-18,1.5695
1995-10-19,1.5725
1995-10-20,1.5759
1995-10-23,1.58
1995-10-24,1.581
1995-10-25,1.5795
1995-10-26,1.574
1995-10-27,1.5795
1995-10-30,1.5775
1995-10-31,1.5807
1995-11-01,1.5778
1995-11-02,1.5813
1995-11-03,1.5805
1995-11-06,1.5793
1995-11-07,1.5778
1995-11-08,1.5805
1995-11-09,1.5794
1995-11-10,1.5753
1995-11-13,1.5555
1995-11-14,1.5605
1995-11-15,1.558
1995-11-16,1.5558
1995-11-17,1.5505
1995-11-20,1.5495
1995-11-21,1.5583
1995-11-22,1.565
1995-11-23,
1995-11-24,1.56
1995-11-27,1.5505
1995-11-28,1.548
1995-11-29,1.5383
1995-11-30,1.5302
1995-12-01,1.536
1995-12-04,1.536
1995-12-05,1.541
1995-12-06,1.5422
1995-12-07,1.5353
1995-12-08,1.5329
1995-12-11,1.5348
1995-12-12,1.5313
1995-12-13,1.5325
1995-12-14,1.541
1995-12-15,1.5395
1995-12-18,1.539
1995-12-19,1.542
1995-12-20,1.5373
1995-12-21,1.5388
1995-12-22,1.5425
1995-12-25,
1995-12-26,1.5555
1995-12-27,1.56
1995-12-28,1.539
1995-12-29,1.5535
1996-01-01,
1996-01-02,1.5565
1996-01-03,1.5517
1996-01-04,1.5463
1996-01-05,1.552
1996-01-08,1.5495
1996-01-09,1.5475
1996-01-10,1.5456
1996-01-11,1.5445
1996-01-12,1.5487
1996-01-15,
1996-01-16,1.538
1996-01-17,1.5255
1996-01-18,1.5228
1996-01-19,1.5093
1996-01-22,1.5135
1996-01-23,1.5135
1996-01-24,1.5092
1996-01-25,1.5075
1996-01-26,1.503
1996-01-29,1.5063
1996-01-30,1.5037
1996-01-31,1.5096
1996-02-01,1.5132
1996-02-02,1.519
1996-02-05,1.5352
1996-02-06,1.5402
1996-02-07,1.5365
1996-02-08,1.5374
1996-02-09,1.5318
1996-02-12,1.5308
1996-02-13,1.534
1996-02-14,1.5371
1996-02-15,1.5385
1996-02-16,1.5487
1996-02-19,
1996-02-20,1.5445
1996-02-21,1.5425
1996-02-22,1.5435
1996-02-23,1.541
1996-02-26,1.54
1996-02-27,1.5398
1996-02-28,1.5335
1996-02-29,1.532
1996-03-01,1.5273
1996-03-04,1.5284
1996-03-05,1.529
1996-03-06,1.529
1996-03-07,1.53
1996-03-08,1.524
1996-03-11,1.5238
1996-03-12,1.5213
1996-03-13,1.5225
1996-03-14,1.5231
1996-03-15,1.525
1996-03-18,1.53
1996-03-19,1.5327
1996-03-20,1.5376
1996-03-21,1.536
1996-03-22,1.5334
1996-03-25,1.523
1996-03-26,1.524
1996-03-27,1.5181
1996-03-28,1.5239
1996-03-29,1.5262
1996-04-01,1.5244
1996-04-02,1.5248
1996-04-03,1.526
1996-04-04,1.5295
1996-04-05,1.5287
1996-04-08,1.531
1996-04-09,1.5243
1996-04-10,1.5115
1996-04-11,1.5125
1996-04-12,1.5123
1996-04-15,1.5085
1996-04-16,1.5071
1996-04-17,1.507
1996-04-18,1.51
1996-04-19,1.5168
1996-04-22,1.5112
1996-04-23,1.5161
1996-04-24,1.5138
1996-04-25,1.5127
1996-04-26,1.5103
1996-04-29,1.5094
1996-04-30,1.505
1996-05-01,1.4948
1996-05-02,1.503
1996-05-03,1.5042
1996-05-06,1.5072
1996-05-07,1.5125
1996-05-08,1.5215
1996-05-09,1.522
1996-05-10,1.5223
1996-05-13,1.5145
1996-05-14,1.5149
1996-05-15,1.513
1996-05-16,1.5133
1996-05-17,1.515
1996-05-20,1.513
1996-05-21,1.5115
1996-05-22,1.5103
1996-05-23,1.5134
1996-05-24,1.511
1996-05-27,
1996-05-28,1.5127
1996-05-29,1.5211
1996-05-30,1.5345
1996-05-31,1.5495
1996-06-03,1.5515
1996-06-04,1.5485
1996-06-05,1.5474
1996-06-06,1.5405
1996-06-07,1.541
1996-06-10,1.5322
1996-06-11,1.5355
1996-06-12,1.5345
1996-06-13,1.532
1996-06-14,1.5358
1996-06-17,1.545
1996-06-18,1.5435
1996-06-19,1.5433
1996-06-20,1.5418
1996-06-21,1.5383
1996-06-24,1.54
1996-06-25,1.5405
1996-06-26,1.5414
1996-06-27,1.5462
1996-06-28,1.5529
1996-07-01,1.5545
1996-07-02,1.5583
1996-07-03,1.5587
1996-07-04,
1996-07-05,1.5522
1996-07-08,1.553
1996-07-09,1.5495
1996-07-10,1.5504
1996-07-11,1.5555
1996-07-12,1.5525
1996-07-15,1.55
1996-07-16,1.5585
1996-07-17,1.5432
1996-07-18,1.5479
1996-07-19,1.5466
1996-07-22,1.5512
1996-07-23,1.5515
1996-07-24,1.5525
1996-07-25,1.5572
1996-07-26,1.5545
1996-07-29,1.557
1996-07-30,1.5558
1996-07-31,1.5556
1996-08-01,1.5572
1996-08-02,1.5418
1996-08-05,1.5442
1996-08-06,1.5375
1996-08-07,1.5418
1996-08-08,1.5497
1996-08-09,1.549
1996-08-12,1.5505
1996-08-13,1.5499
1996-08-14,1.5483
1996-08-15,1.5504
1996-08-16,1.5468
1996-08-19,1.5444
1996-08-20,1.5473
1996-08-21,1.5497
1996-08-22,1.5508
1996-08-23,1.553
1996-08-26,1.5553
1996-08-27,1.553
1996-08-28,1.5593
1996-08-29,1.5563
1996-08-30,1.5612
1996-09-02,
1996-09-03,1.5671
1996-09-04,1.567
1996-09-05,1.5667
1996-09-06,1.5607
1996-09-09,1.5582
1996-09-10,1.5569
1996-09-11,1.555
1996-09-12,1.5538
1996-09-13,1.5544
1996-09-16,1.5566
1996-09-17,1.5545
1996-09-18,1.5602
1996-09-19,1.5515
1996-09-20,1.5555
1996-09-23,1.5568
1996-09-24,1.558
1996-09-25,1.5633
1996-09-26,1.5613
1996-09-27,1.563
1996-09-30,1.5653
1996-10-01,1.564
1996-10-02,1.5685
1996-10-03,1.5661
1996-10-04,1.5623
1996-10-07,1.5635
1996-10-08,1.5631
1996-10-09,1.5642
1996-10-10,1.5651
1996-10-11,1.5755
1996-10-14,
1996-10-15,1.5823
1996-10-16,1.5835
1996-10-17,1.5863
1996-10-18,1.5903
1996-10-21,1.5916
1996-10-22,1.5953
1996-10-23,1.5968
1996-10-24,1.5918
1996-10-25,1.6062
1996-10-28,1.6122
1996-10-29,1.6099
1996-10-30,1.6326
1996-10-31,1.6278
1996-11-01,1.6358
1996-11-04,1.6435
1996-11-05,1.645
1996-11-06,1.64
1996-11-07,1.6475
1996-11-08,1.647
1996-11-11,
1996-11-12,1.647
1996-11-13,1.655
1996-11-14,1.6653
1996-11-15,1.6646
1996-11-18,1.67
1996-11-19,1.676
1996-11-20,1.678
1996-11-21,1.6887
1996-11-22,1.68
1996-11-25,1.6695
1996-11-26,1.673
1996-11-27,1.676
1996-11-28,
1996-11-29,1.682
1996-12-02,1.684
1996-12-03,1.642
1996-12-04,1.6387
1996-12-05,1.6268
1996-12-06,1.6415
1996-12-09,1.6475
1996-12-10,1.6505
1996-12-11,1.658
1996-12-12,1.657
1996-12-13,1.6603
1996-12-16,1.6622
1996-12-17,1.672
1996-12-18,1.6722
1996-12-19,1.6525
1996-12-20,1.667
1996-12-23,1.6715
1996-12-24,1.6715
1996-12-25,
1996-12-26,1.6726
1996-12-27,1.6917
1996-12-30,1.6908
1996-12-31,1.7123
1997-01-01,
1997-01-02,1.687
1997-01-03,1.69
1997-01-06,1.685
1997-01-07,1.695
1997-01-08,1.6871
1997-01-09,1.6945
1997-01-10,1.6814
1997-01-13,1.6713
1997-01-14,1.6695
1997-01-15,1.6785
1997-01-16,1.6762
1997-01-17,1.6602
1997-01-20,
1997-01-21,1.6632
1997-01-22,1.6534
1997-01-23,1.6285
1997-01-24,1.6283
1997-01-27,1.624
1997-01-28,1.6155
1997-01-29,1.6207
1997-01-30,1.6183
1997-01-31,1.6012
1997-02-03,1.6135
1997-02-04,1.6207
1997-02-05,1.638
1997-02-06,1.6355
1997-02-07,1.6228
1997-02-10,1.639
1997-02-11,1.644
1997-02-12,1.6338
1997-02-13,1.623
1997-02-14,1.6207
1997-02-17,
1997-02-18,1.6022
1997-02-19,1.6138
1997-02-20,1.6107
1997-02-21,1.6155
1997-02-24,1.6333
1997-02-25,1.6323
1997-02-26,1.633
1997-02-27,1.6265
1997-02-28,1.6287
1997-03-03,1.6175
1997-03-04,1.6155
1997-03-05,1.6117
1997-03-06,1.6131
1997-03-07,1.6032
1997-03-10,1.6005
1997-03-11,1.6058
1997-03-12,1.5932
1997-03-13,1.5965
1997-03-14,1.6022
1997-03-17,1.59
1997-03-18,1.589
1997-03-19,1.5968
1997-03-20,1.5948
1997-03-21,1.6015
1997-03-24,1.6171
1997-03-25,1.6172
1997-03-26,1.6276
1997-03-27,1.6312
1997-03-28,1.6315
1997-03-31,1.6448
1997-04-01,1.6485
1997-04-02,1.6425
1997-04-03,1.646
1997-04-04,1.6389
1997-04-07,1.6277
1997-04-08,1.6233
1997-04-09,1.622
1997-04-10,1.623
1997-04-11,1.6245
1997-04-14,1.6225
1997-04-15,1.6255
1997-04-16,1.6225
1997-04-17,1.631
1997-04-18,1.6315
1997-04-21,1.6353
1997-04-22,1.6362
1997-04-23,1.6213
1997-04-24,1.625
1997-04-25,1.6235
1997-04-28,1.6232
1997-04-29,1.6312
1997-04-30,1.62
1997-05-01,1.6238
1997-05-02,1.6215
1997-05-05,1.62
1997-05-06,1.6375
1997-05-07,1.6364
1997-05-08,1.62
1997-05-09,1.621
1997-05-12,1.6235
1997-05-13,1.6319
1997-05-14,1.64
1997-05-15,1.6385
1997-05-16,1.6335
1997-05-19,1.638
1997-05-20,1.6438
1997-05-21,1.6465
1997-05-22,1.6235
1997-05-23,1.6324
1997-05-26,
1997-05-27,1.629
1997-05-28,1.6382
1997-05-29,1.6405
1997-05-30,1.636
1997-06-02,1.6343
1997-06-03,1.6342
1997-06-04,1.6272
1997-06-05,1.6328
1997-06-06,1.628
1997-06-09,1.6355
1997-06-10,1.6382
1997-06-11,1.637
1997-06-12,1.6352
1997-06-13,1.637
1997-06-16,1.6357
1997-06-17,1.6385
1997-06-18,1.6384
1997-06-19,1.648
1997-06-20,1.6537
1997-06-23,1.6688
1997-06-24,1.6643
1997-06-25,1.6625
1997-06-26,1.666
1997-06-27,1.662
1997-06-30,1.665
1997-07-01,1.6574
1997-07-02,1.667
1997-07-03,1.6885
1997-07-04,
1997-07-07,1.687
1997-07-08,1.6885
1997-07-09,1.684
1997-07-10,1.6881
1997-07-11,1.6935
1997-07-14,1.6882
1997-07-15,1.6765
1997-07-16,1.6745
1997-07-17,1.675
1997-07-18,1.6761
1997-07-21,1.6776
1997-07-22,1.6744
1997-07-23,1.6779
1997-07-24,1.6729
1997-07-25,1.6628
1997-07-28,1.6292
1997-07-29,1.6275
1997-07-30,1.621
1997-07-31,1.6388
1997-08-01,1.6348
1997-08-04,1.6283
1997-08-05,1.625
1997-08-06,1.6008
1997-08-07,1.5875
1997-08-08,1.585
1997-08-11,1.5902
1997-08-12,1.5775
1997-08-13,1.5825
1997-08-14,1.5865
1997-08-15,1.609
1997-08-18,1.6088
1997-08-19,1.6035
1997-08-20,1.5923
1997-08-21,1.5905
1997-08-22,1.6081
1997-08-25,1.6052
1997-08-26,1.6121
1997-08-27,1.6103
1997-08-28,1.6158
1997-08-29,1.6203
1997-09-01,
1997-09-02,1.5897
1997-09-03,1.5846
1997-09-04,1.5855
1997-09-05,1.592
1997-09-08,1.5827
1997-09-09,1.5882
1997-09-10,1.589
1997-09-11,1.5968
1997-09-12,1.6085
1997-09-15,1.6042
1997-09-16,1.5941
1997-09-17,1.5985
1997-09-18,1.6137
1997-09-19,1.6112
1997-09-22,1.6025
1997-09-23,1.6115
1997-09-24,1.6103
1997-09-25,1.6279
1997-09-26,1.61
1997-09-29,1.6142
1997-09-30,1.6117
1997-10-01,1.6145
1997-10-02,1.6135
1997-10-03,1.613
1997-10-06,1.613
1997-10-07,1.6195
1997-10-08,1.6208
1997-10-09,1.6245
1997-10-10,1.6207
1997-10-13,
1997-10-14,1.6197
1997-10-15,1.6235
1997-10-16,1.6187
1997-10-17,1.6145
1997-10-20,1.6297
1997-10-21,1.6338
1997-10-22,1.6338
1997-10-23,1.6317
1997-10-24,1.6347
1997-10-27,1.6548
1997-10-28,1.6756
1997-10-29,1.6721
1997-10-30,1.6655
1997-10-31,1.6786
1997-11-03,1.6763
1997-11-04,1.6832
1997-11-05,1.6775
1997-11-06,1.692
1997-11-07,1.6905
1997-11-10,1.6893
1997-11-11,
1997-11-12,1.7035
1997-11-13,1.701
1997-11-14,1.6931
1997-11-17,1.6931
1997-11-18,1.6955
1997-11-19,1.6911
1997-11-20,1.6925
1997-11-21,1.6892
1997-11-24,1.69
1997-11-25,1.6805
1997-11-26,1.6735
1997-11-27,
1997-11-28,1.6885
1997-12-01,1.6825
1997-12-02,1.6817
1997-12-03,1.684
1997-12-04,1.6705
1997-12-05,1.6585
1997-12-08,1.6472
1997-12-09,1.6528
1997-12-10,1.6495
1997-12-11,1.6552
1997-12-12,1.6501
1997-12-15,1.6333
1997-12-16,1.6326
1997-12-17,1.6507
1997-12-18,1.6635
1997-12-19,1.6684
1997-12-22,1.6617
1997-12-23,1.668
1997-12-24,1.6675
1997-12-25,
1997-12-26,1.6695
1997-12-29,1.6683
1997-12-30,1.6552
1997-12-31,1.6427
1998-01-01,
1998-01-02,1.6417
1998-01-05,1.633
1998-01-06,1.6335
1998-01-07,1.6253
1998-01-08,1.6114
1998-01-09,1.6165
1998-01-12,1.6221
1998-01-13,1.6345
1998-01-14,1.6301
1998-01-15,1.63
1998-01-16,1.6337
1998-01-19,
1998-01-20,1.6271
1998-01-21,1.6264
1998-01-22,1.6498
1998-01-23,1.6687
1998-01-26,1.6525
1998-01-27,1.6474
1998-01-28,1.643
1998-01-29,1.64
1998-01-30,1.6325
1998-02-02,1.638
1998-02-03,1.6423
1998-02-04,1.658
1998-02-05,1.6545
1998-02-06,1.6475
1998-02-09,1.6338
1998-02-10,1.623
1998-02-11,1.6324
1998-02-12,1.6379
1998-02-13,1.6345
1998-02-16,
1998-02-17,1.6312
1998-02-18,1.6395
1998-02-19,1.6355
1998-02-20,1.6363
1998-02-23,1.647
1998-02-24,1.6455
1998-02-25,1.6484
1998-02-26,1.6448
1998-02-27,1.6453
1998-03-02,1.6472
1998-03-03,1.6525
1998-03-04,1.646
1998-03-05,1.645
1998-03-06,1.6325
1998-03-09,1.6364
1998-03-10,1.6381
1998-03-11,1.6467
1998-03-12,1.6561
1998-03-13,1.6658
1998-03-16,1.6682
1998-03-17,1.6743
1998-03-18,1.6711
1998-03-19,1.6678
1998-03-20,1.6643
1998-03-23,1.679
1998-03-24,1.6751
1998-03-25,1.6739
1998-03-26,1.686
1998-03-27,1.6825
1998-03-30,1.6775
1998-03-31,1.6765
1998-04-01,1.674
1998-04-02,1.6665
1998-04-03,1.6575
1998-04-06,1.6635
1998-04-07,1.6658
1998-04-08,1.6683
1998-04-09,1.6725
1998-04-10,1.6718
1998-04-13,1.6668
1998-04-14,1.684
1998-04-15,1.683
1998-04-16,1.691
1998-04-17,1.684
1998-04-20,1.6757
1998-04-21,1.6762
1998-04-22,1.6718
1998-04-23,1.6665
1998-04-24,1.6678
1998-04-27,1.6733
1998-04-28,1.6673
1998-04-29,1.6702
1998-04-30,1.6727
1998-05-01,1.6675
1998-05-04,1.666
1998-05-05,1.6605
1998-05-06,1.661
1998-05-07,1.6485
1998-05-08,1.638
1998-05-11,1.63
1998-05-12,1.6347
1998-05-13,1.6308
1998-05-14,1.6306
1998-05-15,1.6278
1998-05-18,1.6235
1998-05-19,1.6232
1998-05-20,1.6332
1998-05-21,1.6305
1998-05-22,1.6318
1998-05-25,
1998-05-26,1.6365
1998-05-27,1.6322
1998-05-28,1.6277
1998-05-29,1.6308
1998-06-01,1.6392
1998-06-02,1.6388
1998-06-03,1.6385
1998-06-04,1.6395
1998-06-05,1.6351
1998-06-08,1.6324
1998-06-09,1.6347
1998-06-10,1.6277
1998-06-11,1.6292
1998-06-12,1.6315
1998-06-15,1.6315
1998-06-16,1.6525
1998-06-17,1.662
1998-06-18,1.6705
1998-06-19,1.6735
1998-06-22,1.672
1998-06-23,1.6641
1998-06-24,1.6683
1998-06-25,1.6722
1998-06-26,1.6608
1998-06-29,1.6645
1998-06-30,1.6695
1998-07-01,1.6616
1998-07-02,1.6565
1998-07-03,1.6471
1998-07-06,1.6442
1998-07-07,1.6375
1998-07-08,1.6369
1998-07-09,1.6315
1998-07-10,1.6325
1998-07-13,1.6412
1998-07-14,1.6355
1998-07-15,1.6337
1998-07-16,1.6387
1998-07-17,1.6427
1998-07-20,1.648
1998-07-21,1.643
1998-07-22,1.642
1998-07-23,1.6474
1998-07-24,1.6594
1998-07-27,1.6565
1998-07-28,1.6485
1998-07-29,1.644
1998-07-30,1.6415
1998-07-31,1.6349
1998-08-03,1.6245
1998-08-04,1.633
1998-08-05,1.636
1998-08-06,1.6332
1998-08-07,1.629
1998-08-10,1.6328
1998-08-11,1.6295
1998-08-12,1.629
1998-08-13,1.6265
1998-08-14,1.6184
1998-08-17,1.6162
1998-08-18,1.6162
1998-08-19,1.6227
1998-08-20,1.6275
1998-08-21,1.6363
1998-08-24,1.641
1998-08-25,1.6395
1998-08-26,1.6385
1998-08-27,1.6405
1998-08-28,1.672
1998-08-31,1.676
1998-09-01,1.674
1998-09-02,1.6686
1998-09-03,1.6762
1998-09-04,1.672
1998-09-07,
1998-09-08,1.6581
1998-09-09,1.662
1998-09-10,1.6816
1998-09-11,1.6847
1998-09-14,1.6775
1998-09-15,1.6742
1998-09-16,1.6758
1998-09-17,1.684
1998-09-18,1.6835
1998-09-21,1.6845
1998-09-22,1.6837
1998-09-23,1.6798
1998-09-24,1.6945
1998-09-25,1.7023
1998-09-28,1.704
1998-09-29,1.7068
1998-09-30,1.6995
1998-10-01,1.7045
1998-10-02,1.7026
1998-10-05,1.6901
1998-10-06,1.6833
1998-10-07,1.6968
1998-10-08,1.7222
1998-10-09,1.703
1998-10-12,
1998-10-13,1.7015
1998-10-14,1.7055
1998-10-15,1.7028
1998-10-16,1.703
1998-10-19,1.6995
1998-10-20,1.706
1998-10-21,1.7005
1998-10-22,1.695
1998-10-23,1.69
1998-10-26,1.683
1998-10-27,1.6722
1998-10-28,1.672
1998-10-29,1.6758
1998-10-30,1.6735
1998-11-02,1.6652
1998-11-03,1.6577
1998-11-04,1.6588
1998-11-05,1.663
1998-11-06,1.658
1998-11-09,1.6585
1998-11-10,1.658
1998-11-11,
1998-11-12,1.6568
1998-11-13,1.6635
1998-11-16,1.6755
1998-11-17,1.6775
1998-11-18,1.672
1998-11-19,1.6677
1998-11-20,1.6542
1998-11-23,1.654
1998-11-24,1.6582
1998-11-25,1.6613
1998-11-26,
1998-11-27,1.6522
1998-11-30,1.6485
1998-12-01,1.654
1998-12-02,1.6625
1998-12-03,1.6645
1998-12-04,1.6615
1998-12-07,1.653
1998-12-08,1.654
1998-12-09,1.658
1998-12-10,1.667
1998-12-11,1.6835
1998-12-14,1.6885
1998-12-15,1.6853
1998-12-16,1.6765
1998-12-17,1.675
1998-12-18,1.6803
1998-12-21,1.68
1998-12-22,1.6775
1998-12-23,1.6767
1998-12-24,1.6723
1998-12-25,
1998-12-28,1.6745
1998-12-29,1.6836
1998-12-30,1.6665
1998-12-31,1.6628
1999-01-01,
1999-01-04,1.6581
1999-01-05,1.6566
1999-01-06,1.6547
1999-01-07,1.6495
1999-01-08,1.6405
1999-01-11,1.6375
1999-01-12,1.6308
1999-01-13,1.6493
1999-01-14,1.653
1999-01-15,1.65
1999-01-18,
1999-01-19,1.655
1999-01-20,1.6467
1999-01-21,1.6516
1999-01-22,1.656
1999-01-25,1.6563
1999-01-26,1.6585
1999-01-27,1.6485
1999-01-28,1.647
1999-01-29,1.6457
1999-02-01,1.641
1999-02-02,1.643
1999-02-03,1.6375
1999-02-04,1.6395
1999-02-05,1.637
1999-02-08,1.638
1999-02-09,1.6355
1999-02-10,1.629
1999-02-11,1.6244
1999-02-12,1.6311
1999-02-15,
1999-02-16,1.6317
1999-02-17,1.6338
1999-02-18,1.6338
1999-02-19,1.6255
1999-02-22,1.6238
1999-02-23,1.6138
1999-02-24,1.598
1999-02-25,1.606
1999-02-26,1.6027
1999-03-01,1.6058
1999-03-02,1.6135
1999-03-03,1.6134
1999-03-04,1.6065
1999-03-05,1.6073
1999-03-08,1.6085
1999-03-09,1.6148
1999-03-10,1.6267
1999-03-11,1.627
1999-03-12,1.6335
1999-03-15,1.6223
1999-03-16,1.624
1999-03-17,1.6302
1999-03-18,1.629
1999-03-19,1.6303
1999-03-22,1.628
1999-03-23,1.6372
1999-03-24,1.641
1999-03-25,1.6314
1999-03-26,1.6205
1999-03-29,1.614
1999-03-30,1.6115
1999-03-31,1.614
1999-04-01,1.6063
1999-04-02,1.6023
1999-04-05,1.6015
1999-04-06,1.592
1999-04-07,1.5975
1999-04-08,1.6083
1999-04-09,1.6068
1999-04-12,1.6127
1999-04-13,1.6135
1999-04-14,1.6124
1999-04-15,1.6103
1999-04-16,1.6112
1999-04-19,1.6075
1999-04-20,1.6135
1999-04-21,1.6074
1999-04-22,1.6117
1999-04-23,1.617
1999-04-26,1.6113
1999-04-27,1.6177
1999-04-28,1.6148
1999-04-29,1.6105
