Date,pep,ko
1985-11-14,2.39,2.18
1985-11-13,2.34,2.13
1985-11-12,2.34,2.13
1985-11-11,2.3,2.11
1985-11-08,2.29,2.08
1985-11-07,2.29,2.06
1985-11-06,2.31,2.06
1985-11-05,2.31,2.06
1985-11-04,2.28,2.01
1985-11-01,2.26,2.0
1985-10-31,2.22,1.98
1985-10-30,2.21,1.99
1985-10-29,2.2,1.99
1985-10-28,2.19,1.97
1985-10-25,2.21,1.97
1985-10-24,2.23,1.97
1985-10-23,2.25,1.97
1985-10-22,2.22,1.96
1985-10-21,2.22,1.95
1985-10-18,2.22,1.96
1985-10-17,2.23,1.97
1985-10-16,2.24,1.96
1985-10-15,2.23,1.96
1985-10-14,2.26,1.96
1985-10-11,2.25,1.94
1985-10-10,2.19,1.93
1985-10-09,2.16,1.92
1985-10-08,2.15,1.92
1985-10-07,2.11,1.93
1985-10-04,2.11,1.92
1985-10-03,2.13,1.92
1985-10-02,2.17,1.92
1985-10-01,2.16,1.93
1985-09-30,2.12,1.92
1985-09-26,2.1,1.94
1985-09-25,2.09,1.93
1985-09-24,2.09,1.93
1985-09-23,2.11,1.92
1985-09-20,2.09,1.87
1985-09-19,2.08,1.89
1985-09-18,2.07,1.89
1985-09-17,2.07,1.89
1985-09-16,2.06,1.89
1985-09-13,2.05,1.89
1985-09-12,2.05,1.88
1985-09-11,2.06,1.88
1985-09-10,2.07,1.88
1985-09-09,2.08,1.88
1985-09-06,2.07,1.92
1985-09-05,2.07,1.95
1985-09-04,2.05,1.97
1985-09-03,2.07,1.96
1985-08-30,2.09,1.95
1985-08-29,2.08,1.97
1985-08-28,2.07,1.97
1985-08-27,2.05,1.94
1985-08-26,2.04,1.94
1985-08-23,2.06,1.94
1985-08-22,2.06,1.94
1985-08-21,2.08,1.97
1985-08-20,2.04,1.97
1985-08-19,2.02,1.97
1985-08-16,2.01,1.96
1985-08-15,2.02,1.95
1985-08-14,2.03,1.96
1985-08-13,2.03,1.95
1985-08-12,2.02,1.96
1985-08-09,2.01,1.95
1985-08-08,2.0,1.95
1985-08-07,2.0,1.94
1985-08-06,1.99,1.94
1985-08-05,2.04,1.96
1985-08-02,2.03,1.99
1985-08-01,2.04,2.01
1985-07-31,2.01,1.97
1985-07-30,1.97,1.94
1985-07-29,1.94,1.93
1985-07-26,1.98,1.95
1985-07-25,2.02,1.95
1985-07-24,2.05,1.96
1985-07-23,2.08,1.97
1985-07-22,2.07,2.01
1985-07-19,2.09,2.03
1985-07-18,2.08,2.01
1985-07-17,2.1,2.02
1985-07-16,2.11,2.01
1985-07-15,2.1,1.98
1985-07-12,2.1,2.01
1985-07-11,2.07,2.04
1985-07-10,2.02,1.98
1985-07-09,2.04,1.91
1985-07-08,2.09,1.86
1985-07-05,2.12,1.84
1985-07-03,2.11,1.84
1985-07-02,2.1,1.87
1985-07-01,2.1,1.87
1985-06-28,2.11,1.89
1985-06-27,2.1,1.9
1985-06-26,2.09,1.91
1985-06-25,2.09,1.9
1985-06-24,2.07,1.89
1985-06-21,2.08,1.9
1985-06-20,2.04,1.87
1985-06-19,2.05,1.88
1985-06-18,2.06,1.89
1985-06-17,2.05,1.88
1985-06-14,2.07,1.88
1985-06-13,2.06,1.88
1985-06-12,2.06,1.89
1985-06-11,2.07,1.9
1985-06-10,2.09,1.86
1985-06-07,2.09,1.89
1985-06-06,2.07,1.91
1985-06-05,2.05,1.93
1985-06-04,2.07,1.9
1985-06-03,2.05,1.84
1985-05-31,2.03,1.83
1985-05-30,1.99,1.8
1985-05-29,1.99,1.8
1985-05-28,1.97,1.8
1985-05-24,1.99,1.82
1985-05-23,1.95,1.82
1985-05-22,1.95,1.83
1985-05-21,1.97,1.85
1985-05-20,1.95,1.87
1985-05-17,1.88,1.87
1985-05-16,1.88,1.85
1985-05-15,1.89,1.84
1985-05-14,1.87,1.81
1985-05-13,1.88,1.8
1985-05-10,1.89,1.8
1985-05-09,1.87,1.82
1985-05-08,1.84,1.82
1985-05-07,1.85,1.84
1985-05-06,1.84,1.79
1985-05-03,1.85,1.79
1985-05-02,1.84,1.8
1985-05-01,1.85,1.81
1985-04-30,1.88,1.85
1985-04-29,1.87,1.84
1985-04-26,1.85,1.86
1985-04-25,1.83,1.84
1985-04-24,1.84,1.86
1985-04-23,1.87,1.89
1985-04-22,1.81,1.93
1985-04-19,1.82,1.93
1985-04-18,1.82,1.89
1985-04-17,1.85,1.89
1985-04-16,1.84,1.88
1985-04-15,1.85,1.87
1985-04-12,1.86,1.86
1985-04-11,1.85,1.86
1985-04-10,1.84,1.86
1985-04-09,1.84,1.86
1985-04-08,1.86,1.83
1985-04-04,1.89,1.85
1985-04-03,1.86,1.86
1985-04-02,1.84,1.87
1985-04-01,1.88,1.89
1985-03-29,1.9,1.89
1985-03-28,1.89,1.87
1985-03-27,1.85,1.86
1985-03-26,1.78,1.83
1985-03-25,1.78,1.81
1985-03-22,1.8,1.8
1985-03-21,1.81,1.81
1985-03-20,1.84,1.79
1985-03-19,1.76,1.76
1985-03-18,1.69,1.71
1985-03-15,1.68,1.71
1985-03-14,1.69,1.74
1985-03-13,1.68,1.74
1985-03-12,1.7,1.75
1985-03-11,1.68,1.78
1985-03-08,1.67,1.77
1985-03-07,1.68,1.76
1985-03-06,1.68,1.75
1985-03-05,1.71,1.76
1985-03-04,1.67,1.76
1985-03-01,1.67,1.74
1985-02-28,1.66,1.7
1985-02-27,1.66,1.69
1985-02-26,1.68,1.69
1985-02-25,1.64,1.67
1985-02-22,1.66,1.66
1985-02-21,1.65,1.66
1985-02-20,1.66,1.65
1985-02-19,1.67,1.66
1985-02-15,1.66,1.65
1985-02-14,1.65,1.64
1985-02-13,1.65,1.63
1985-02-12,1.63,1.63
1985-02-11,1.61,1.64
1985-02-08,1.62,1.65
1985-02-07,1.55,1.64
1985-02-06,1.5,1.63
1985-02-05,1.52,1.64
1985-02-04,1.51,1.63
1985-02-01,1.48,1.6
1985-01-31,1.49,1.6
1985-01-30,1.5,1.61
1985-01-29,1.5,1.64
1985-01-28,1.48,1.65
1985-01-25,1.51,1.67
1985-01-24,1.51,1.68
1985-01-23,1.51,1.69
1985-01-22,1.51,1.69
1985-01-21,1.48,1.69
1985-01-18,1.46,1.67
1985-01-17,1.46,1.65
1985-01-16,1.44,1.69
1985-01-15,1.45,1.7
1985-01-14,1.45,1.71
1985-01-11,1.42,1.71
1985-01-10,1.42,1.72
1985-01-09,1.43,1.7
1985-01-08,1.42,1.68
1985-01-07,1.44,1.68
1985-01-04,1.45,1.67
1985-01-03,1.46,1.67
1985-01-02,1.45,1.65
1984-12-31,1.48,1.67
1984-12-28,1.45,1.67
1984-12-27,1.44,1.65
1984-12-26,1.44,1.66
1984-12-24,1.44,1.67
1984-12-21,1.44,1.66
1984-12-20,1.45,1.69
1984-12-19,1.46,1.7
1984-12-18,1.48,1.71
1984-12-17,1.45,1.67
1984-12-14,1.44,1.66
1984-12-13,1.42,1.63
1984-12-12,1.41,1.63
1984-12-11,1.42,1.63
1984-12-10,1.43,1.63
1984-12-07,1.41,1.61
1984-12-06,1.4,1.64
1984-12-05,1.38,1.64
1984-12-04,1.42,1.66
1984-12-03,1.43,1.65
1984-11-30,1.47,1.65
1984-11-29,1.49,1.66
1984-11-28,1.49,1.67
1984-11-27,1.5,1.68
1984-11-26,1.52,1.68
1984-11-23,1.53,1.69
1984-11-21,1.51,1.67
1984-11-20,1.52,1.68
1984-11-19,1.47,1.65
1984-11-16,1.51,1.65
1984-11-15,1.52,1.67
1984-11-14,1.53,1.68
1984-11-13,1.52,1.68
1984-11-12,1.53,1.69
1984-11-09,1.55,1.69
1984-11-08,1.54,1.7
1984-11-07,1.54,1.71
1984-11-06,1.51,1.72
1984-11-05,1.5,1.72
1984-11-02,1.51,1.73
1984-11-01,1.53,1.74
1984-10-31,1.52,1.72
1984-10-30,1.53,1.74
1984-10-29,1.49,1.73
1984-10-26,1.49,1.71
1984-10-25,1.49,1.73
1984-10-24,1.49,1.71
1984-10-23,1.49,1.71
1984-10-22,1.49,1.71
1984-10-19,1.5,1.7
1984-10-18,1.51,1.71
1984-10-17,1.48,1.66
1984-10-16,1.49,1.67
1984-10-15,1.52,1.65
1984-10-12,1.49,1.61
1984-10-11,1.47,1.6
1984-10-10,1.44,1.61
1984-10-09,1.41,1.6
1984-10-08,1.44,1.62
1984-10-05,1.44,1.64
1984-10-04,1.45,1.64
1984-10-03,1.45,1.64
1984-10-02,1.47,1.64
1984-10-01,1.48,1.66
1984-09-28,1.5,1.65
1984-09-27,1.51,1.66
1984-09-26,1.49,1.65
1984-09-25,1.49,1.64
1984-09-24,1.47,1.62
1984-09-21,1.48,1.61
1984-09-20,1.5,1.63
1984-09-19,1.53,1.63
1984-09-18,1.52,1.65
1984-09-17,1.53,1.66
1984-09-14,1.54,1.65
1984-09-13,1.51,1.64
1984-09-12,1.47,1.6
1984-09-11,1.45,1.59
1984-09-10,1.44,1.6
1984-09-07,1.43,1.61
1984-09-06,1.44,1.63
1984-09-05,1.43,1.6
1984-09-04,1.45,1.62
1984-08-31,1.47,1.62
1984-08-30,1.48,1.61
1984-08-29,1.48,1.61
1984-08-28,1.48,1.6
1984-08-27,1.48,1.59
1984-08-24,1.48,1.59
1984-08-23,1.48,1.59
1984-08-22,1.49,1.6
1984-08-21,1.5,1.62
1984-08-20,1.5,1.59
1984-08-17,1.48,1.59
1984-08-16,1.46,1.59
1984-08-15,1.45,1.59
1984-08-14,1.45,1.59
1984-08-13,1.45,1.61
1984-08-10,1.45,1.63
1984-08-09,1.47,1.65
1984-08-08,1.46,1.63
1984-08-07,1.47,1.66
1984-08-06,1.47,1.65
1984-08-03,1.51,1.64
1984-08-02,1.49,1.59
1984-08-01,1.5,1.57
1984-07-31,1.47,1.55
1984-07-30,1.45,1.54
1984-07-27,1.48,1.57
1984-07-26,1.44,1.53
1984-07-25,1.38,1.52
1984-07-24,1.38,1.51
1984-07-23,1.39,1.51
1984-07-20,1.39,1.52
1984-07-19,1.4,1.53
1984-07-18,1.4,1.53
1984-07-17,1.4,1.55
1984-07-16,1.41,1.56
1984-07-13,1.41,1.53
1984-07-12,1.39,1.51
1984-07-11,1.4,1.51
1984-07-10,1.42,1.53
1984-07-09,1.43,1.52
1984-07-06,1.42,1.5
1984-07-05,1.43,1.5
1984-07-03,1.41,1.5
1984-07-02,1.41,1.49
1984-06-29,1.41,1.5
1984-06-28,1.44,1.51
1984-06-27,1.43,1.49
1984-06-26,1.43,1.51
1984-06-25,1.45,1.55
1984-06-22,1.46,1.56
1984-06-21,1.45,1.55
1984-06-20,1.46,1.54
1984-06-19,1.45,1.52
1984-06-18,1.46,1.5
1984-06-15,1.43,1.48
1984-06-14,1.43,1.48
1984-06-13,1.45,1.49
1984-06-12,1.43,1.46
1984-06-11,1.42,1.45
1984-06-08,1.44,1.47
1984-06-07,1.44,1.47
1984-06-06,1.43,1.46
1984-06-05,1.43,1.43
1984-06-04,1.43,1.43
1984-06-01,1.39,1.44
1984-05-31,1.36,1.42
1984-05-30,1.35,1.41
1984-05-29,1.34,1.4
1984-05-25,1.34,1.43
1984-05-24,1.34,1.42
1984-05-23,1.38,1.44
1984-05-22,1.35,1.43
1984-05-21,1.34,1.44
1984-05-18,1.34,1.45
1984-05-17,1.35,1.46
1984-05-16,1.36,1.46
1984-05-15,1.35,1.45
1984-05-14,1.36,1.43
1984-05-11,1.36,1.44
1984-05-10,1.37,1.45
1984-05-09,1.39,1.48
1984-05-08,1.37,1.49
1984-05-07,1.36,1.46
1984-05-04,1.33,1.45
1984-05-03,1.34,1.46
1984-05-02,1.36,1.46
1984-05-01,1.38,1.46
1984-04-30,1.36,1.41
1984-04-27,1.36,1.41
1984-04-26,1.36,1.41
1984-04-25,1.35,1.4
1984-04-24,1.33,1.4
1984-04-23,1.33,1.39
1984-04-19,1.34,1.41
1984-04-18,1.33,1.39
1984-04-17,1.33,1.42
1984-04-16,1.31,1.42
1984-04-13,1.31,1.41
1984-04-12,1.31,1.41
1984-04-11,1.3,1.38
1984-04-10,1.32,1.38
1984-04-09,1.29,1.39
1984-04-06,1.27,1.41
1984-04-05,1.26,1.39
1984-04-04,1.26,1.42
1984-04-03,1.27,1.42
1984-04-02,1.27,1.42
1984-03-30,1.29,1.42
1984-03-29,1.28,1.42
1984-03-28,1.26,1.42
1984-03-27,1.25,1.41
1984-03-26,1.21,1.41
1984-03-23,1.22,1.4
1984-03-22,1.21,1.41
1984-03-21,1.22,1.42
1984-03-20,1.23,1.42
1984-03-19,1.22,1.41
1984-03-16,1.26,1.41
1984-03-15,1.23,1.39
1984-03-14,1.25,1.38
1984-03-13,1.24,1.38
1984-03-12,1.23,1.36
1984-03-09,1.21,1.34
1984-03-08,1.21,1.34
1984-03-07,1.22,1.35
1984-03-06,1.23,1.37
1984-03-05,1.24,1.37
1984-03-02,1.25,1.37
1984-03-01,1.23,1.35
1984-02-29,1.22,1.32
1984-02-28,1.18,1.31
1984-02-27,1.19,1.33
1984-02-24,1.2,1.34
1984-02-23,1.19,1.29
1984-02-22,1.18,1.27
1984-02-21,1.18,1.27
1984-02-17,1.17,1.27
1984-02-16,1.16,1.28
1984-02-15,1.16,1.27
1984-02-14,1.16,1.28
1984-02-13,1.16,1.28
1984-02-10,1.16,1.27
1984-02-09,1.15,1.26
1984-02-08,1.18,1.29
1984-02-07,1.18,1.3
1984-02-06,1.18,1.28
1984-02-03,1.21,1.3
1984-02-02,1.22,1.27
1984-02-01,1.21,1.28
1984-01-31,1.21,1.29
1984-01-30,1.21,1.3
1984-01-27,1.21,1.31
1984-01-26,1.21,1.32
1984-01-25,1.21,1.3
1984-01-24,1.22,1.31
1984-01-23,1.21,1.31
1984-01-20,1.21,1.32
1984-01-19,1.22,1.33
1984-01-18,1.22,1.32
1984-01-17,1.22,1.34
1984-01-16,1.22,1.31
1984-01-13,1.21,1.31
1984-01-12,1.21,1.3
1984-01-11,1.23,1.36
1984-01-10,1.24,1.36
1984-01-09,1.24,1.37
1984-01-06,1.25,1.39
1984-01-05,1.25,1.41
1984-01-04,1.25,1.4
1984-01-03,1.25,1.36
1983-12-30,1.27,1.36
1983-12-29,1.25,1.37
1983-12-28,1.27,1.39
1983-12-27,1.24,1.39
1983-12-23,1.24,1.41
1983-12-22,1.24,1.39
1983-12-21,1.23,1.39
1983-12-20,1.2,1.38
1983-12-19,1.23,1.36
1983-12-16,1.23,1.39
1983-12-15,1.22,1.41
1983-12-14,1.23,1.44
1983-12-13,1.24,1.45
1983-12-12,1.21,1.46
1983-12-09,1.21,1.44
1983-12-08,1.22,1.43
1983-12-07,1.23,1.43
1983-12-06,1.22,1.43
1983-12-05,1.21,1.43
1983-12-02,1.2,1.44
1983-12-01,1.21,1.42
1983-11-30,1.24,1.41
1983-11-29,1.25,1.39
1983-11-28,1.25,1.36
1983-11-25,1.24,1.38
1983-11-23,1.25,1.39
1983-11-22,1.27,1.39
1983-11-21,1.25,1.39
1983-11-18,1.25,1.38
1983-11-17,1.24,1.39
1983-11-16,1.23,1.4
1983-11-15,1.23,1.4
1983-11-14,1.22,1.4
1983-11-11,1.25,1.43
1983-11-10,1.23,1.4
1983-11-09,1.2,1.4
1983-11-08,1.19,1.35
1983-11-07,1.2,1.32
1983-11-04,1.19,1.34
1983-11-03,1.22,1.33
1983-11-02,1.22,1.33
1983-11-01,1.2,1.32
1983-10-31,1.17,1.31
1983-10-28,1.16,1.32
1983-10-27,1.14,1.34
1983-10-26,1.12,1.34
1983-10-25,1.13,1.34
1983-10-24,1.14,1.35
1983-10-21,1.13,1.35
1983-10-20,1.12,1.34
1983-10-19,1.13,1.33
1983-10-18,1.13,1.34
1983-10-17,1.15,1.36
1983-10-14,1.15,1.36
1983-10-13,1.15,1.35
1983-10-12,1.17,1.37
1983-10-11,1.18,1.38
1983-10-10,1.2,1.39
1983-10-07,1.18,1.39
1983-10-06,1.19,1.41
1983-10-05,1.13,1.36
1983-10-04,1.11,1.32
1983-10-03,1.1,1.3
1983-09-30,1.11,1.28
1983-09-29,1.14,1.3
1983-09-28,1.14,1.31
1983-09-27,1.15,1.32
1983-09-26,1.16,1.32
1983-09-23,1.15,1.34
1983-09-22,1.16,1.32
1983-09-21,1.12,1.25
1983-09-20,1.11,1.22
1983-09-19,1.08,1.21
1983-09-16,1.09,1.21
1983-09-15,1.09,1.19
1983-09-14,1.08,1.21
1983-09-13,1.08,1.21
1983-09-12,1.08,1.21
1983-09-09,1.11,1.21
1983-09-08,1.1,1.2
1983-09-07,1.1,1.29
1983-09-06,1.11,1.29
1983-09-02,1.09,1.28
1983-09-01,1.11,1.27
1983-08-31,1.11,1.28
1983-08-30,1.1,1.26
1983-08-29,1.1,1.27
1983-08-26,1.1,1.27
1983-08-25,1.1,1.27
1983-08-24,1.08,1.27
1983-08-23,1.08,1.26
1983-08-22,1.09,1.27
1983-08-19,1.09,1.27
1983-08-18,1.09,1.26
1983-08-17,1.1,1.29
1983-08-16,1.09,1.26
1983-08-15,1.1,1.24
1983-08-12,1.1,1.22
1983-08-11,1.1,1.21
1983-08-10,1.1,1.22
1983-08-09,1.1,1.21
1983-08-08,1.1,1.2
1983-08-05,1.11,1.24
1983-08-04,1.12,1.24
1983-08-03,1.13,1.24
1983-08-02,1.13,1.21
1983-08-01,1.1,1.15
1983-07-29,1.11,1.15
1983-07-28,1.12,1.18
1983-07-27,1.15,1.21
1983-07-26,1.12,1.23
1983-07-25,1.11,1.23
1983-07-22,1.11,1.24
1983-07-21,1.11,1.24
1983-07-20,1.13,1.23
1983-07-19,1.12,1.2
1983-07-18,1.11,1.19
1983-07-15,1.12,1.18
1983-07-14,1.13,1.2
1983-07-13,1.13,1.21
1983-07-12,1.13,1.21
1983-07-11,1.15,1.21
1983-07-08,1.14,1.2
1983-07-07,1.14,1.2
1983-07-06,1.14,1.2
1983-07-05,1.14,1.22
1983-07-01,1.17,1.24
1983-06-30,1.15,1.24
1983-06-29,1.14,1.25
1983-06-28,1.15,1.22
1983-06-27,1.16,1.24
1983-06-24,1.17,1.25
1983-06-23,1.17,1.25
1983-06-22,1.17,1.24
1983-06-21,1.15,1.28
1983-06-20,1.15,1.28
1983-06-17,1.15,1.3
1983-06-16,1.15,1.3
1983-06-15,1.16,1.26
1983-06-14,1.17,1.25
1983-06-13,1.17,1.25
1983-06-10,1.15,1.25
1983-06-09,1.16,1.27
1983-06-08,1.16,1.27
1983-06-07,1.18,1.28
1983-06-06,1.19,1.34
1983-06-03,1.18,1.35
1983-06-02,1.16,1.33
1983-06-01,1.15,1.28
1983-05-31,1.16,1.27
1983-05-27,1.16,1.26
1983-05-26,1.17,1.25
1983-05-25,1.18,1.29
1983-05-24,1.18,1.27
1983-05-23,1.18,1.28
1983-05-20,1.2,1.28
1983-05-19,1.2,1.27
1983-05-18,1.22,1.29
1983-05-17,1.2,1.29
1983-05-16,1.18,1.29
1983-05-13,1.2,1.3
1983-05-12,1.25,1.32
1983-05-11,1.26,1.33
1983-05-10,1.27,1.35
1983-05-09,1.25,1.34
1983-05-06,1.26,1.36
1983-05-05,1.25,1.35
1983-05-04,1.26,1.35
1983-05-03,1.24,1.35
1983-05-02,1.24,1.35
1983-04-29,1.22,1.36
1983-04-28,1.23,1.38
1983-04-27,1.22,1.37
1983-04-26,1.24,1.37
1983-04-25,1.25,1.37
1983-04-22,1.27,1.4
1983-04-21,1.25,1.38
1983-04-20,1.26,1.36
1983-04-19,1.22,1.35
1983-04-18,1.14,1.35
1983-04-15,1.14,1.35
1983-04-14,1.14,1.33
1983-04-13,1.14,1.35
1983-04-12,1.16,1.36
1983-04-11,1.15,1.38
1983-04-08,1.14,1.35
1983-04-07,1.14,1.34
1983-04-06,1.15,1.34
1983-04-05,1.16,1.34
1983-04-04,1.16,1.33
1983-03-31,1.15,1.31
1983-03-30,1.16,1.33
1983-03-29,1.15,1.29
1983-03-28,1.16,1.26
1983-03-25,1.17,1.26
1983-03-24,1.18,1.27
1983-03-23,1.18,1.27
1983-03-22,1.16,1.23
1983-03-21,1.14,1.22
1983-03-18,1.12,1.22
1983-03-17,1.12,1.22
1983-03-16,1.12,1.22
1983-03-15,1.12,1.23
1983-03-14,1.11,1.23
1983-03-11,1.12,1.23
1983-03-10,1.12,1.22
1983-03-09,1.16,1.26
1983-03-08,1.17,1.24
1983-03-07,1.18,1.27
1983-03-04,1.2,1.24
1983-03-03,1.21,1.23
1983-03-02,1.21,1.23
1983-03-01,1.17,1.21
1983-02-28,1.12,1.2
1983-02-25,1.14,1.21
1983-02-24,1.09,1.2
1983-02-23,1.08,1.18
1983-02-22,1.08,1.15
1983-02-18,1.09,1.17
1983-02-17,1.09,1.16
1983-02-16,1.1,1.15
1983-02-15,1.1,1.14
1983-02-14,1.1,1.15
1983-02-11,1.1,1.16
1983-02-10,1.1,1.15
1983-02-09,1.06,1.15
1983-02-08,1.1,1.18
1983-02-07,1.1,1.2
1983-02-04,1.08,1.21
1983-02-03,1.09,1.2
1983-02-02,1.09,1.19
1983-02-01,1.07,1.17
1983-01-31,1.09,1.21
1983-01-28,1.08,1.21
1983-01-27,1.07,1.18
1983-01-26,1.08,1.13
1983-01-25,1.08,1.15
1983-01-24,1.07,1.16
1983-01-21,1.1,1.16
1983-01-20,1.14,1.16
1983-01-19,1.18,1.13
1983-01-18,1.16,1.14
1983-01-17,1.14,1.16
1983-01-14,1.14,1.17
1983-01-13,1.12,1.16
1983-01-12,1.13,1.19
1983-01-11,1.14,1.22
1983-01-10,1.15,1.26
1983-01-07,1.14,1.24
1983-01-06,1.15,1.24
1983-01-05,1.12,1.24
1983-01-04,1.11,1.24
1983-01-03,1.09,1.23
1982-12-31,1.13,1.26
1982-12-30,1.12,1.24
1982-12-29,1.12,1.24
1982-12-28,1.09,1.24
1982-12-27,1.09,1.26
1982-12-23,1.08,1.24
1982-12-22,1.07,1.21
1982-12-21,1.06,1.2
1982-12-20,1.08,1.18
1982-12-17,1.12,1.22
1982-12-16,1.09,1.21
1982-12-15,1.07,1.2
1982-12-14,1.09,1.18
1982-12-13,1.28,1.24
1982-12-10,1.29,1.26
1982-12-09,1.29,1.29
1982-12-08,1.3,1.29
1982-12-07,1.33,1.28
1982-12-06,1.33,1.27
1982-12-03,1.3,1.22
1982-12-02,1.32,1.23
1982-12-01,1.32,1.23
1982-11-30,1.29,1.2
1982-11-29,1.24,1.13
1982-11-26,1.25,1.12
1982-11-24,1.24,1.11
1982-11-23,1.25,1.11
1982-11-22,1.23,1.07
1982-11-19,1.28,1.07
1982-11-18,1.3,1.09
1982-11-17,1.29,1.1
1982-11-16,1.25,1.09
1982-11-15,1.25,1.1
1982-11-12,1.33,1.15
1982-11-11,1.33,1.17
1982-11-10,1.3,1.16
1982-11-09,1.33,1.18
1982-11-08,1.33,1.16
1982-11-05,1.42,1.19
1982-11-04,1.42,1.18
1982-11-03,1.42,1.14
1982-11-02,1.35,1.09
1982-11-01,1.33,1.07
1982-10-29,1.34,1.04
1982-10-28,1.34,1.05
1982-10-27,1.35,1.06
1982-10-26,1.33,1.05
1982-10-25,1.29,1.04
1982-10-22,1.36,1.07
1982-10-21,1.35,1.07
1982-10-20,1.37,1.07
1982-10-19,1.39,1.07
1982-10-18,1.48,1.1
1982-10-15,1.48,1.05
1982-10-14,1.53,1.04
1982-10-13,1.55,1.08
1982-10-12,1.54,1.08
1982-10-11,1.54,1.08
1982-10-08,1.53,1.07
1982-10-07,1.54,1.05
1982-10-06,1.48,1.04
1982-10-05,1.46,1.0
1982-10-04,1.44,1.0
1982-10-01,1.43,0.98
1982-09-30,1.43,0.97
1982-09-29,1.45,0.99
1982-09-28,1.5,1.02
1982-09-27,1.48,1.05
1982-09-24,1.46,1.02
1982-09-23,1.46,1.03
1982-09-22,1.45,1.0
1982-09-21,1.44,1.0
1982-09-20,1.41,0.97
1982-09-17,1.38,0.97
1982-09-16,1.39,0.97
1982-09-15,1.39,0.96
1982-09-14,1.38,0.94
1982-09-13,1.36,0.93
1982-09-10,1.35,0.93
1982-09-09,1.36,0.92
1982-09-08,1.38,0.94
1982-09-07,1.36,0.93
1982-09-03,1.37,0.95
1982-09-02,1.34,0.93
1982-09-01,1.32,0.91
1982-08-31,1.33,0.92
1982-08-30,1.31,0.92
1982-08-27,1.28,0.9
1982-08-26,1.29,0.92
1982-08-25,1.3,0.94
1982-08-24,1.29,0.92
1982-08-23,1.31,0.94
1982-08-20,1.29,0.88
1982-08-19,1.24,0.86
1982-08-18,1.24,0.86
1982-08-17,1.23,0.87
1982-08-16,1.17,0.84
1982-08-13,1.12,0.83
1982-08-12,1.13,0.82
1982-08-11,1.12,0.82
1982-08-10,1.13,0.83
1982-08-09,1.13,0.83
1982-08-06,1.17,0.83
1982-08-05,1.18,0.85
1982-08-04,1.2,0.88
1982-08-03,1.22,0.89
1982-08-02,1.21,0.88
1982-07-30,1.21,0.86
1982-07-29,1.2,0.86
1982-07-28,1.2,0.87
1982-07-27,1.23,0.88
1982-07-26,1.23,0.87
1982-07-23,1.24,0.87
1982-07-22,1.27,0.88
1982-07-21,1.27,0.88
1982-07-20,1.29,0.89
1982-07-19,1.27,0.9
1982-07-16,1.27,0.89
1982-07-15,1.25,0.88
1982-07-14,1.25,0.86
1982-07-13,1.24,0.85
1982-07-12,1.25,0.86
1982-07-09,1.2,0.82
1982-07-08,1.18,0.8
1982-07-07,1.17,0.8
1982-07-06,1.18,0.78
1982-07-02,1.18,0.79
1982-07-01,1.2,0.79
1982-06-30,1.2,0.79
1982-06-29,1.19,0.79
1982-06-28,1.2,0.79
1982-06-25,1.19,0.79
1982-06-24,1.19,0.82
1982-06-23,1.2,0.84
1982-06-22,1.18,0.83
1982-06-21,1.19,0.79
1982-06-18,1.19,0.78
1982-06-17,1.19,0.78
1982-06-16,1.21,0.78
1982-06-15,1.19,0.79
1982-06-14,1.18,0.79
1982-06-11,1.19,0.8
1982-06-10,1.18,0.8
1982-06-09,1.16,0.8
1982-06-08,1.15,0.79
1982-06-07,1.14,0.79
1982-06-04,1.14,0.79
1982-06-03,1.14,0.79
1982-06-02,1.16,0.78
1982-06-01,1.17,0.76
1982-05-28,1.18,0.75
1982-05-27,1.19,0.75
1982-05-26,1.18,0.77
1982-05-25,1.18,0.79
1982-05-24,1.18,0.78
1982-05-21,1.17,0.78
1982-05-20,1.16,0.77
1982-05-19,1.14,0.78
1982-05-18,1.14,0.77
1982-05-17,1.16,0.76
1982-05-14,1.18,0.77
1982-05-13,1.18,0.78
1982-05-12,1.19,0.79
1982-05-11,1.19,0.8
1982-05-10,1.18,0.79
1982-05-07,1.19,0.8
1982-05-06,1.2,0.8
1982-05-05,1.2,0.8
1982-05-04,1.2,0.79
1982-05-03,1.18,0.78
1982-04-30,1.19,0.79
1982-04-29,1.18,0.79
1982-04-28,1.17,0.79
1982-04-27,1.19,0.8
1982-04-26,1.2,0.8
1982-04-23,1.2,0.8
1982-04-22,1.2,0.8
1982-04-21,1.19,0.8
1982-04-20,1.19,0.8
1982-04-19,1.2,0.8
1982-04-16,1.19,0.79
1982-04-15,1.16,0.78
1982-04-14,1.15,0.78
1982-04-13,1.17,0.79
1982-04-12,1.16,0.78
1982-04-08,1.18,0.78
1982-04-07,1.17,0.77
1982-04-06,1.16,0.76
1982-04-05,1.16,0.76
1982-04-02,1.16,0.77
1982-04-01,1.13,0.76
1982-03-31,1.11,0.75
1982-03-30,1.12,0.77
1982-03-29,1.1,0.77
1982-03-26,1.11,0.77
1982-03-25,1.1,0.78
1982-03-24,1.09,0.77
1982-03-23,1.1,0.76
1982-03-22,1.09,0.74
1982-03-19,1.07,0.72
1982-03-18,1.05,0.73
1982-03-17,1.01,0.73
1982-03-16,1.02,0.73
1982-03-15,1.03,0.73
1982-03-12,1.0,0.72
